,fid,title,description,category,price,length,rating,actors,_merge
313,455,IMPOSSIBLE PREJUDICE,A Awe-Inspiring Yarn of a Monkey And a Hunter who must Chase a Teacher in Ancient China,Foreign,4.99,103,NC-17,"CHRIS DEPP, FRED COSTNER, RITA REYNOLDS",right_only
314,2,ACE GOLDFINGER,A Astounding Epistle of a Database Administrator And a Explorer who must Find a Car in Ancient China,Horror,4.99,48,G,"CHRIS DEPP, SEAN GUINESS, MINNIE ZELLWEGER, BOB FAWCETT",right_only
315,638,OPERATION OPERATION,A Intrepid Character Study of a Man And a Frisbee who must Overcome a Madman in Ancient China,Comedy,2.99,156,G,"CHRISTIAN AKROYD, ADAM GRANT, GREGORY GOODING",left_only
316,698,PRINCESS GIANT,A Thrilling Yarn of a Pastry Chef And a Monkey who must Battle a Monkey in A Shark Tank,Documentary,2.99,71,NC-17,"CHRISTIAN AKROYD, ADAM HOPPER, MERYL GIBSON, HUMPHREY WILLIS, ED GUINESS",left_only
317,68,BETRAYED REAR,A Emotional Character Study of a Boat And a Pioneer who must Find a Explorer in A Shark Tank,Children,4.99,122,NC-17,"CHRISTIAN AKROYD, ANGELINA ASTAIRE, MORGAN MCDORMAND, NICK DEGENERES",left_only
318,800,SINNERS ATLANTIS,A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft,Horror,2.99,126,PG-13,"CHRISTIAN AKROYD, HELEN VOIGHT, LAURA BRODY, LAURENCE BULLOCK",right_only
319,726,RESERVOIR ADAPTATION,A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California,Foreign,2.99,61,PG-13,"CHRISTIAN AKROYD, JESSICA BAILEY, JIM MOSTEL, MORGAN HOPKINS, SCARLETT BENING, KIM ALLEN, JON CHASE, GENE MCKELLEN",left_only
320,602,MOURNING PURPLE,A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans,Sci-Fi,0.99,146,PG,"CHRISTIAN AKROYD, KENNETH PESCI, ALBERT NOLTE, DARYL CRAWFORD, EWAN GOODING, MERYL GIBSON, WILL WILSON",left_only
321,632,NUTS TIES,A Thoughtful Drama of a Explorer And a Womanizer who must Meet a Teacher in California,New,4.99,145,NC-17,"CHRISTIAN AKROYD, NATALIE HOPKINS",right_only
322,426,HOME PITY,A Touching Panorama of a Man And a Secret Agent who must Challenge a Teacher in A MySQL Convention,Music,4.99,185,R,"CHRISTIAN AKROYD, NICK DEGENERES, AUDREY BAILEY, JOHN SUVARI, KIRSTEN PALTROW, BURT DUKAKIS",right_only
323,68,BETRAYED REAR,A Emotional Character Study of a Boat And a Pioneer who must Find a Explorer in A Shark Tank,Children,4.99,122,NC-17,"CHRISTIAN AKROYD, NICK DEGENERES, MORGAN MCDORMAND, ANGELINA ASTAIRE",right_only
324,175,CONFUSED CANDLES,A Stunning Epistle of a Cat And a Forensic Psychologist who must Confront a Pioneer in A Baloon,Family,2.99,122,PG-13,"CHRISTIAN AKROYD, RALPH CRUZ, JAMES PITT, ALBERT NOLTE, RIVER DEAN, GENE MCKELLEN",left_only
325,578,MILLION ACE,A Brilliant Documentary of a Womanizer And a Squirrel who must Find a Technical Writer in The Sahara Desert,Classics,4.99,142,PG-13,"CHRISTIAN AKROYD, SCARLETT DAMON, RENEE TRACY, BEN HARRIS, JOHN SUVARI",left_only
326,48,BACKLASH UNDEFEATED,A Stunning Character Study of a Mad Scientist And a Mad Cow who must Kill a Car in A Monastery,Children,4.99,118,PG-13,"CHRISTIAN AKROYD, SPENCER PECK, CHRISTOPHER BERRY, SYLVESTER DERN, DAN STREEP, KEVIN GARLAND, JANE JACKMAN",left_only
327,119,CAPER MOTIONS,A Fateful Saga of a Moose And a Car who must Pursue a Woman in A MySQL Convention,Comedy,0.99,176,G,"CHRISTIAN AKROYD, VAL BOLGER, AUDREY OLIVIER, KEVIN GARLAND, CATE MCQUEEN, BURT TEMPLE, HELEN VOIGHT",right_only
328,251,DRAGONFLY STRANGERS,A Boring Documentary of a Pioneer And a Man who must Vanquish a Man in Nigeria,New,4.99,133,NC-17,"CHRISTIAN GABLE, ANGELINA ASTAIRE, FAY WINSLET",left_only
329,929,USUAL UNTOUCHABLES,A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank,Foreign,4.99,128,PG-13,"CHRISTIAN GABLE, AUDREY OLIVIER, GREG CHAPLIN, KENNETH PESCI, KIRSTEN AKROYD",left_only
330,236,DIVINE RESURRECTION,A Boring Character Study of a Man And a Womanizer who must Succumb a Teacher in An Abandoned Amusement Park,Games,2.99,100,R,"CHRISTIAN GABLE, CUBA OLIVIER, HELEN VOIGHT, DAN HARRIS, KENNETH PALTROW",left_only
331,236,DIVINE RESURRECTION,A Boring Character Study of a Man And a Womanizer who must Succumb a Teacher in An Abandoned Amusement Park,Games,2.99,100,R,"CHRISTIAN GABLE, DAN HARRIS, KENNETH PALTROW, CUBA OLIVIER, HELEN VOIGHT",right_only
332,9,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,Horror,2.99,114,PG-13,"CHRISTIAN GABLE, ELVIS MARX, RIP CRAWFORD, MENA TEMPLE, RIP WINSLET, WARREN NOLTE, GRETA KEITEL, WILLIAM HACKMAN, MERYL ALLEN",left_only
333,930,VACATION BOONDOCK,A Fanciful Character Study of a Secret Agent And a Mad Scientist who must Reach a Teacher in Australia,Sci-Fi,2.99,145,R,"CHRISTIAN GABLE, FAY KILMER, MEG HAWKE, GRETA KEITEL, ADAM HOPPER, LISA MONROE",left_only
334,703,PUNK DIVORCE,A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies,Animation,4.99,100,PG,"CHRISTIAN GABLE, GOLDIE BRODY, CHRISTIAN NEESON, JAMES PITT, HARRISON BALE, MORGAN WILLIAMS, GEOFFREY HESTON",left_only
335,477,JAWBREAKER BROOKLYN,A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat,Music,0.99,118,PG,"CHRISTIAN GABLE, JULIA MCQUEEN, JESSICA BAILEY, VAL BOLGER, CHRISTIAN AKROYD",right_only
336,477,JAWBREAKER BROOKLYN,A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat,Music,0.99,118,PG,"CHRISTIAN GABLE, JULIA MCQUEEN, VAL BOLGER, CHRISTIAN AKROYD, JESSICA BAILEY",left_only
337,716,REAP UNFAITHFUL,A Thrilling Epistle of a Composer And a Sumo Wrestler who must Challenge a Mad Cow in A MySQL Convention,Horror,2.99,136,PG-13,"CHRISTIAN GABLE, KARL BERRY, BURT DUKAKIS, ANNE CRONYN",right_only
338,716,REAP UNFAITHFUL,A Thrilling Epistle of a Composer And a Sumo Wrestler who must Challenge a Mad Cow in A MySQL Convention,Horror,2.99,136,PG-13,"CHRISTIAN GABLE, KARL BERRY, BURT DUKAKIS, ANNE CRONYN",left_only
339,914,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,Travel,2.99,61,PG,"CHRISTIAN GABLE, KEVIN BLOOM, JUDY DEAN, KENNETH PALTROW, JADA RYDER, RUSSELL CLOSE, RENEE BALL, GREGORY GOODING",left_only
340,530,LORD ARIZONA,A Action-Packed Display of a Frisbee And a Pastry Chef who must Pursue a Crocodile in A Jet Boat,Action,2.99,108,PG-13,"CHRISTIAN GABLE, KIRSTEN PALTROW, GROUCHO SINATRA, SIDNEY CROWE, JULIANNE DENCH, MORGAN WILLIAMS",left_only
341,983,WON DARES,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,Music,2.99,105,PG,"CHRISTIAN GABLE, KIRSTEN PALTROW, LISA MONROE, RUSSELL CLOSE, JULIA ZELLWEGER",left_only
342,366,GOLDFINGER SENSIBILITY,A Insightful Drama of a Mad Scientist And a Hunter who must Defeat a Pastry Chef in New Orleans,Drama,0.99,93,G,"CHRISTIAN GABLE, LUCILLE TRACY, KEVIN GARLAND, NICK DEGENERES",left_only
343,964,WATERFRONT DELIVERANCE,A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria,Action,4.99,61,G,"CHRISTIAN GABLE, MICHELLE MCCONAUGHEY, ELVIS MARX, JOE SWANK, SEAN WILLIAMS, BEN HARRIS",right_only
344,694,PREJUDICE OLEANDER,A Epic Saga of a Boy And a Dentist who must Outrace a Madman in A U-Boat,Classics,4.99,98,PG-13,"CHRISTIAN GABLE, MILLA PECK, VAL BOLGER, DUSTIN TAUTOU, RAY JOHANSSON, ANGELA HUDSON, CARY MCCONAUGHEY, SYLVESTER DERN, KENNETH HOFFMAN, MICHAEL BOLGER",left_only
345,983,WON DARES,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,Music,2.99,105,PG,"CHRISTIAN GABLE, RUSSELL CLOSE, JULIA ZELLWEGER, KIRSTEN PALTROW, LISA MONROE",right_only
346,782,SHAKESPEARE SADDLE,A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention,Sports,2.99,60,PG-13,"CHRISTIAN GABLE, SANDRA KILMER, JAMES PITT, CHRIS BRIDGES, WARREN JACKMAN, RUSSELL TEMPLE",left_only
347,522,LIFE TWISTED,A Thrilling Reflection of a Teacher And a Composer who must Find a Man in The First Manned Space Station,Comedy,2.99,137,NC-17,"CHRISTIAN GABLE, UMA WOOD, MINNIE ZELLWEGER, DARYL WAHLBERG, CHRISTOPHER WEST, GENE MCKELLEN, MATTHEW CARREY, REESE WEST",left_only
348,587,MOD SECRETARY,A Boring Documentary of a Mad Cow And a Cat who must Build a Lumberjack in New Orleans,Documentary,4.99,77,NC-17,"CHRISTIAN GABLE, ZERO CAGE, GOLDIE BRODY, WHOOPI HURT, LISA MONROE, BELA WALKEN",left_only
349,362,GLORY TRACY,A Amazing Saga of a Woman And a Womanizer who must Discover a Cat in The First Manned Space Station,Games,2.99,115,PG-13,"CHRISTIAN NEESON, ADAM GRANT, RALPH CRUZ, RUSSELL TEMPLE, WILLIAM HACKMAN, DEBBIE AKROYD",left_only
350,519,LIBERTY MAGNIFICENT,A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon,Sports,2.99,138,G,"CHRISTIAN NEESON, ALEC WAYNE, BETTE NICHOLSON, CUBA BIRCH, WILL WILSON, GREG CHAPLIN, BEN WILLIS",right_only
351,703,PUNK DIVORCE,A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies,Animation,4.99,100,PG,"CHRISTIAN NEESON, CHRISTIAN GABLE, GOLDIE BRODY, JAMES PITT, HARRISON BALE, MORGAN WILLIAMS, GEOFFREY HESTON",right_only
352,639,OPPOSITE NECKLACE,A Fateful Epistle of a Crocodile And a Moose who must Kill a Explorer in Nigeria,Family,4.99,92,PG,"CHRISTIAN NEESON, GROUCHO DUNST, LUCILLE DEE, MATTHEW LEIGH, GROUCHO WILLIAMS, DEBBIE AKROYD",right_only
353,639,OPPOSITE NECKLACE,A Fateful Epistle of a Crocodile And a Moose who must Kill a Explorer in Nigeria,Family,4.99,92,PG,"CHRISTIAN NEESON, MATTHEW LEIGH, GROUCHO DUNST, LUCILLE DEE, GROUCHO WILLIAMS, DEBBIE AKROYD",left_only
354,518,LIAISONS SWEET,A Boring Drama of a A Shark And a Explorer who must Redeem a Waitress in The Canadian Rockies,Travel,4.99,140,PG,"CHRISTIAN NEESON, MICHAEL BOLGER, FAY WOOD, MEG HAWKE, NICK WAHLBERG, MENA TEMPLE",right_only
355,780,SENSIBILITY REAR,A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory,Family,4.99,98,PG,"CHRISTIAN NEESON, MILLA KEITEL, BURT POSEY, GROUCHO DUNST, LIZA BERGMAN, MICHAEL BENING",left_only
356,237,DIVORCE SHINING,A Unbelieveable Saga of a Crocodile And a Student who must Discover a Cat in Ancient India,Sports,2.99,47,G,"CHRISTIAN NEESON, SEAN WILLIAMS, MORGAN MCDORMAND, WILL WILSON, GENE MCKELLEN, JULIA ZELLWEGER",left_only
357,509,LANGUAGE COWBOY,A Epic Yarn of a Cat And a Madman who must Vanquish a Dentist in An Abandoned Amusement Park,Children,0.99,78,NC-17,"CHRISTOPHER BERRY, CUBA BIRCH, WHOOPI HURT, PENELOPE GUINESS, BETTE NICHOLSON, WARREN JACKMAN",right_only
358,849,STORM HAPPINESS,A Insightful Drama of a Feminist And a A Shark who must Vanquish a Boat in A Shark Tank,Animation,0.99,57,NC-17,"CHRISTOPHER BERRY, GINA DEGENERES, CATE HARRIS, IAN TANDY, KENNETH HOFFMAN, OLYMPIA PFEIFFER, ROCK DUKAKIS, GREGORY GOODING",left_only
359,176,CONGENIALITY QUEST,A Touching Documentary of a Cat And a Pastry Chef who must Find a Lumberjack in A Baloon,Sports,0.99,87,PG-13,"CHRISTOPHER BERRY, NICK STALLONE, TOM MCKELLEN",right_only
360,335,FREEDOM CLEOPATRA,A Emotional Reflection of a Dentist And a Mad Cow who must Face a Squirrel in A Baloon,Comedy,0.99,133,PG-13,"CHRISTOPHER BERRY, RAY JOHANSSON, TOM MCKELLEN, CAMERON STREEP, ALEC WAYNE",right_only
361,48,BACKLASH UNDEFEATED,A Stunning Character Study of a Mad Scientist And a Mad Cow who must Kill a Car in A Monastery,Children,4.99,118,PG-13,"CHRISTOPHER BERRY, SPENCER PECK, DAN STREEP, KEVIN GARLAND, SYLVESTER DERN, JANE JACKMAN, CHRISTIAN AKROYD",right_only
362,511,LAWRENCE LOVE,A Fanciful Yarn of a Database Administrator And a Mad Cow who must Pursue a Womanizer in Berlin,Action,0.99,175,NC-17,"CHRISTOPHER BERRY, SUSAN DAVIS",right_only
363,511,LAWRENCE LOVE,A Fanciful Yarn of a Database Administrator And a Mad Cow who must Pursue a Womanizer in Berlin,Action,0.99,175,NC-17,"CHRISTOPHER BERRY, SUSAN DAVIS",left_only
364,190,CREEPERS KANE,A Awe-Inspiring Reflection of a Squirrel And a Boat who must Outrace a Car in A Jet Boat,Classics,4.99,172,NC-17,"CHRISTOPHER BERRY, SYLVESTER DERN, RENEE TRACY, SCARLETT BENING, JAYNE NOLTE, WILLIAM HACKMAN",left_only
365,190,CREEPERS KANE,A Awe-Inspiring Reflection of a Squirrel And a Boat who must Outrace a Car in A Jet Boat,Classics,4.99,172,NC-17,"CHRISTOPHER BERRY, SYLVESTER DERN, RENEE TRACY, SCARLETT BENING, WILLIAM HACKMAN, JAYNE NOLTE",right_only
366,45,ATTRACTION NEWTON,A Astounding Panorama of a Composer And a Frisbee who must Reach a Husband in Ancient Japan,New,4.99,83,PG-13,"CHRISTOPHER WEST, GARY PENN, RIP WINSLET, UMA WOOD",right_only
367,881,TEMPLE ATTRACTION,A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia,Horror,4.99,71,PG,"CHRISTOPHER WEST, MILLA PECK, KENNETH PESCI, GROUCHO DUNST, JANE JACKMAN",right_only
368,283,ENDING CROWDS,A Unbelieveable Display of a Dentist And a Madman who must Vanquish a Squirrel in Berlin,New,0.99,85,NC-17,"CHRISTOPHER WEST, SIDNEY CROWE, MARY TANDY, BURT DUKAKIS, ZERO CAGE",right_only
369,39,ARMAGEDDON LOST,A Fast-Paced Tale of a Boat And a Teacher who must Succumb a Composer in An Abandoned Mine Shaft,Sci-Fi,0.99,99,G,"CUBA ALLEN, ANGELA HUDSON, JAMES PITT, PENELOPE CRONYN, KIM ALLEN, GENE MCKELLEN, GREGORY GOODING",right_only
370,735,ROBBERS JOON,A Thoughtful Story of a Mad Scientist And a Waitress who must Confront a Forensic Psychologist in Soviet Georgia,Children,2.99,102,PG-13,"CUBA ALLEN, JADA RYDER, MATTHEW LEIGH, ANGELA HUDSON, MILLA PECK",right_only
371,656,PAPI NECKLACE,A Fanciful Display of a Car And a Monkey who must Escape a Squirrel in Ancient Japan,Travel,0.99,128,PG,"CUBA ALLEN, MEG HAWKE, MORGAN HOPKINS",right_only
372,41,ARSENIC INDEPENDENCE,A Fanciful Documentary of a Mad Cow And a Womanizer who must Find a Dentist in Berlin,Travel,0.99,137,PG,"CUBA ALLEN, RITA REYNOLDS, OPRAH KILMER",left_only
373,136,CHAPLIN LICENSE,A Boring Drama of a Dog And a Forensic Psychologist who must Outrace a Explorer in Ancient India,New,2.99,146,NC-17,"CUBA ALLEN, TIM HACKMAN, PENELOPE CRONYN, MINNIE KILMER, GINA DEGENERES, GROUCHO DUNST",right_only
374,899,TOWERS HURRICANE,A Fateful Display of a Monkey And a Car who must Sink a Husband in A MySQL Convention,Classics,0.99,144,NC-17,"CUBA BIRCH, ADAM HOPPER, CATE MCQUEEN, RUSSELL TEMPLE",right_only
375,512,LEAGUE HELLFIGHTERS,A Thoughtful Saga of a A Shark And a Monkey who must Outgun a Student in Ancient China,Classics,4.99,110,PG-13,"CUBA BIRCH, ALBERT JOHANSSON, JIM MOSTEL, KIRSTEN AKROYD, JESSICA BAILEY, KENNETH TORN",right_only
376,266,DYNAMITE TARZAN,A Intrepid Documentary of a Forensic Psychologist And a Mad Scientist who must Face a Explorer in A U-Boat,Classics,0.99,141,PG-13,"CUBA BIRCH, EWAN GOODING, JULIANNE DENCH, CHARLIZE DENCH, BOB FAWCETT",right_only
377,853,STRANGER STRANGERS,A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station,Children,4.99,139,G,"CUBA BIRCH, HELEN VOIGHT, AUDREY OLIVIER, VAL BOLGER, TOM MCKELLEN, DUSTIN TAUTOU, MAE HOFFMAN, MICHAEL BENING, SANDRA KILMER",right_only
378,820,SONS INTERVIEW,A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China,Animation,2.99,184,NC-17,"CUBA BIRCH, JEFF SILVERSTONE, HUMPHREY WILLIS, WHOOPI HURT, PARKER GOLDBERG, SANDRA KILMER",right_only
379,533,LOST BIRD,A Emotional Character Study of a Robot And a A Shark who must Defeat a Technical Writer in A Manhattan Penthouse,Foreign,2.99,98,PG-13,"CUBA BIRCH, KENNETH TORN, KIRK JOVOVICH",right_only
380,82,BLOOD ARGONAUTS,A Boring Drama of a Explorer And a Man who must Kill a Lumberjack in A Manhattan Penthouse,Family,0.99,71,G,"CUBA BIRCH, LAURA BRODY, ADAM HOPPER, CATE MCQUEEN",right_only
381,548,MAGNIFICENT CHITTY,A Insightful Story of a Teacher And a Hunter who must Face a Mad Cow in California,Classics,2.99,53,R,"CUBA BIRCH, RENEE BALL, GINA DEGENERES, GARY PENN, FRED COSTNER, KENNETH TORN, GREG CHAPLIN",right_only
382,949,VOLCANO TEXAS,A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback,Games,0.99,157,NC-17,"CUBA OLIVIER, ALBERT NOLTE, CATE MCQUEEN, RUSSELL TEMPLE, RUSSELL CLOSE",left_only
383,342,FUGITIVE MAGUIRE,A Taut Epistle of a Feminist And a Sumo Wrestler who must Battle a Crocodile in Australia,Travel,4.99,83,R,"CUBA OLIVIER, ALEC WAYNE, MARY TANDY, RALPH CRUZ, CHARLIZE DENCH, MEG HAWKE, RICHARD PENN, EMILY DEE, GEOFFREY HESTON, LAURA BRODY, OLYMPIA PFEIFFER",left_only
384,31,APACHE DIVINE,A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat,Family,4.99,92,NC-17,"CUBA OLIVIER, ANNE CRONYN, HENRY BERRY, NICK WAHLBERG",right_only
385,108,BUTCH PANTHER,A Lacklusture Yarn of a Feminist And a Database Administrator who must Face a Hunter in New Orleans,New,0.99,67,PG-13,"CUBA OLIVIER, CARMEN HUNT, GROUCHO DUNST",right_only
386,108,BUTCH PANTHER,A Lacklusture Yarn of a Feminist And a Database Administrator who must Face a Hunter in New Orleans,New,0.99,67,PG-13,"CUBA OLIVIER, CARMEN HUNT, GROUCHO DUNST",left_only
387,275,EGYPT TENENBAUMS,A Intrepid Story of a Madman And a Secret Agent who must Outrace a Astronaut in An Abandoned Amusement Park,Horror,0.99,85,PG,"CUBA OLIVIER, CHRIS DEPP, SUSAN DAVIS, GARY PENN, KENNETH TORN",right_only
388,541,LUKE MUMMY,A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India,Animation,2.99,74,NC-17,"CUBA OLIVIER, CHRISTIAN AKROYD, ANGELA HUDSON, BURT POSEY, RITA REYNOLDS, JOHN SUVARI, BELA WALKEN, MARY KEITEL, JULIA FAWCETT",left_only
389,89,BORROWERS BEDAZZLED,A Brilliant Epistle of a Teacher And a Sumo Wrestler who must Defeat a Man in An Abandoned Fun House,Animation,0.99,63,G,"CUBA OLIVIER, ELVIS MARX, KIRK JOVOVICH, SCARLETT DAMON, DARYL CRAWFORD, HARVEY HOPE, JON CHASE",right_only
390,89,BORROWERS BEDAZZLED,A Brilliant Epistle of a Teacher And a Sumo Wrestler who must Defeat a Man in An Abandoned Fun House,Animation,0.99,63,G,"CUBA OLIVIER, ELVIS MARX, KIRK JOVOVICH, SCARLETT DAMON, DARYL CRAWFORD, HARVEY HOPE, JON CHASE",left_only
391,280,EMPIRE MALKOVICH,A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House,Children,0.99,177,G,"CUBA OLIVIER, FRED COSTNER, HELEN VOIGHT, DAN TORN, RAY JOHANSSON, RALPH CRUZ, ELLEN PRESLEY, SIDNEY CROWE, RICHARD PENN",left_only
392,886,THEORY MERMAID,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station,Animation,0.99,184,PG-13,"CUBA OLIVIER, FRED COSTNER, WILL WILSON, MENA HOPPER, MARY KEITEL, JULIA FAWCETT",left_only
393,275,EGYPT TENENBAUMS,A Intrepid Story of a Madman And a Secret Agent who must Outrace a Astronaut in An Abandoned Amusement Park,Horror,0.99,85,PG,"CUBA OLIVIER, GARY PENN, KENNETH TORN, SUSAN DAVIS, CHRIS DEPP",left_only
394,968,WEREWOLF LOLA,A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery,Action,4.99,79,G,"CUBA OLIVIER, GROUCHO SINATRA, KENNETH PESCI, GENE WILLIS, BEN HARRIS, VIVIEN BASINGER, OPRAH KILMER",left_only
395,500,KISS GLORY,A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies,Foreign,4.99,163,PG-13,"CUBA OLIVIER, HELEN VOIGHT, JULIA MCQUEEN, TOM MIRANDA, GROUCHO DUNST, OPRAH KILMER, HUMPHREY GARLAND",left_only
396,783,SHANE DARKNESS,A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin,Travel,2.99,93,PG,"CUBA OLIVIER, HENRY BERRY, RENEE TRACY",left_only
397,326,FLYING HOOK,A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria,Animation,2.99,69,NC-17,"CUBA OLIVIER, JOHNNY CAGE, WALTER TORN, CATE MCQUEEN, GRETA KEITEL, GRETA MALDEN, NICK DEGENERES, KENNETH HOFFMAN",left_only
398,91,BOUND CHEAPER,A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon,Classics,0.99,98,PG,"CUBA OLIVIER, KARL BERRY",right_only
399,445,HYDE DOCTOR,A Fanciful Documentary of a Boy And a Woman who must Redeem a Womanizer in A Jet Boat,Classics,2.99,100,G,"CUBA OLIVIER, LUCILLE TRACY, JAYNE NEESON, BURT POSEY, ELLEN PRESLEY, GINA DEGENERES",left_only
400,626,NOON PAPI,A Unbelieveable Character Study of a Mad Scientist And a Astronaut who must Find a Pioneer in A Manhattan Penthouse,Children,2.99,57,G,"CUBA OLIVIER, MILLA KEITEL, ADAM HOPPER, VIVIEN BASINGER, LAURENCE BULLOCK, WILL WILSON",left_only
401,745,ROSES TREASURE,A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station,Sports,4.99,162,PG-13,"CUBA OLIVIER, MORGAN WILLIAMS, HUMPHREY GARLAND, BURT TEMPLE, MARY KEITEL",left_only
402,783,SHANE DARKNESS,A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin,Travel,2.99,93,PG,"CUBA OLIVIER, RENEE TRACY, HENRY BERRY",right_only
403,594,MONTEZUMA COMMAND,A Thrilling Reflection of a Waitress And a Butler who must Battle a Butler in A Jet Boat,Action,0.99,126,NC-17,"CUBA OLIVIER, RICHARD PENN",left_only
404,795,SIEGE MADRE,A Boring Tale of a Frisbee And a Crocodile who must Vanquish a Moose in An Abandoned Mine Shaft,Family,0.99,111,R,"CUBA OLIVIER, RIP CRAWFORD, NATALIE HOPKINS, DAN HARRIS, SIDNEY CROWE, SALMA NOLTE, BELA WALKEN",right_only
